model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s130_resnet18_d4_b8_lr0,0.3599534034729004,0.3458625078201294,0.8912389874458313,0.8971394300460815,0.8038153052330017,0.8134658336639404,0.9085453748703003,0.9091290235519409,0.9725846648216248,0.9734114408493042,25
unet_s132_resnet18_d4_b8_lr0,0.35670751333236694,0.342427134513855,0.8921476006507874,0.8982970118522644,0.8052946925163269,0.8153712749481201,0.9093919992446899,0.9101570844650269,0.9731557369232178,0.9739594459533691,33
unet_s134_resnet18_d4_b8_lr0,0.3554818630218506,0.34294477105140686,0.8925225734710693,0.897904098033905,0.805905818939209,0.8147241473197937,0.9094792604446411,0.9097245931625366,0.9730504751205444,0.9737328290939331,37
unet_s137_resnet18_d4_b8_lr0,0.35850790143013,0.3435768187046051,0.8918850421905518,0.8981763124465942,0.8048669099807739,0.8151724934577942,0.9092352390289307,0.9101026058197021,0.9730361700057983,0.9738273024559021,34
unet_s140_resnet18_d4_b8_lr0,0.3642938733100891,0.34869080781936646,0.8904756903648376,0.896483838558197,0.8025742769241333,0.8123884797096252,0.9081762433052063,0.9086552858352661,0.9724227786064148,0.9731944799423218,27
unet_s142_resnet18_d4_b32_lr0,0.3655826449394226,0.35746246576309204,0.8887540698051453,0.8929432034492493,0.7997815608978271,0.8065920472145081,0.9056445956230164,0.9050941467285156,0.9709678292274475,0.9714125394821167,40
unet_s144_resnet18_d4_b8_lr0,0.35797446966171265,0.34312868118286133,0.8919818997383118,0.8981505632400513,0.8050246834754944,0.8151300549507141,0.9091036319732666,0.9099945425987244,0.9728488922119141,0.9737648963928223,27
unet_s147_resnet18_d4_b8_lr0,0.3514401912689209,0.3418736755847931,0.8929314613342285,0.8976519107818604,0.8065729141235352,0.8143089413642883,0.9091670513153076,0.9092051386833191,0.9730655550956726,0.9738985300064087,32
unet_s150_resnet18_d4_b8_lr0,0.3625958561897278,0.34681177139282227,0.8906779885292053,0.8971524238586426,0.8029029965400696,0.81348717212677,0.9083312749862671,0.9092400074005127,0.9725950956344604,0.973455011844635,32
unet_s152_resnet18_d4_b64_lr0,0.3729704022407532,0.3616003394126892,0.8875032663345337,0.8927469253540039,0.7977581024169922,0.8062718510627747,0.9051492214202881,0.9051297903060913,0.9705469012260437,0.970984935760498,59
unet_s154_resnet18_d4_b8_lr0,0.3593601584434509,0.3442152142524719,0.8915496468544006,0.8983478546142578,0.804320752620697,0.8154550790786743,0.9090820550918579,0.910345196723938,0.9729493260383606,0.9739319086074829,40
unet_s157_resnet18_d4_b8_lr0,0.3573998510837555,0.34480398893356323,0.8916924595832825,0.8973520994186401,0.8045532703399658,0.8138156533241272,0.9087144136428833,0.9091931581497192,0.9727203249931335,0.9734609127044678,27
