model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s0_resnet18_d4_b64_lr1,0.3824008107185364,0.37826740741729736,0.8829431533813477,0.886172354221344,0.7904192209243774,0.7956099510192871,0.9002017974853516,0.8989534378051758,0.9681479930877686,0.9682466983795166,64
unet_s2_resnet34_d4_b64_lr0,0.3747864365577698,0.3657951354980469,0.8865166306495667,0.8906923532485962,0.7961651086807251,0.8029263615608215,0.9038746356964111,0.9031391739845276,0.969795823097229,0.9701087474822998,61
unet_s4_resnet34_d4_b32_lr2,0.41287750005722046,0.4104924499988556,0.8741877675056458,0.8768491148948669,0.7764952182769775,0.78070467710495,0.8927853107452393,0.89069664478302,0.9634469747543335,0.9631889462471008,104
unet_s5_resnet18_d4_b16_lr0,0.3612823486328125,0.35092589259147644,0.8901256322860718,0.8947671055793762,0.8020057678222656,0.8095732927322388,0.9069857001304626,0.9067354202270508,0.9717767238616943,0.9725192785263062,29
unet_s8_resnet18_d4_b64_lr1,0.3797474205493927,0.376224547624588,0.8830362558364868,0.8862538933753967,0.7905683517456055,0.7957413792610168,0.9000931978225708,0.8989545106887817,0.9684799313545227,0.9687774181365967,74
unet_s10_resnet34_d4_b64_lr0,0.3725646734237671,0.36176952719688416,0.8870412707328796,0.89185631275177,0.7970117926597595,0.8048201203346252,0.9042155146598816,0.9041405916213989,0.9699926376342773,0.9707201719284058,70
unet_s12_resnet34_d4_b32_lr2,0.41878587007522583,0.4153040051460266,0.8732632398605347,0.8759697675704956,0.7750374674797058,0.7793115973472595,0.892094612121582,0.889923095703125,0.9626334309577942,0.9622823596000671,112
unet_s14_resnet50_d3_b16_lr0,0.35664743185043335,0.34753912687301636,0.8912444710731506,0.8961760997772217,0.8038241863250732,0.8118832111358643,0.9078389406204224,0.9079833030700684,0.9723552465438843,0.9730373620986938,30
unet_s15_resnet50_d3_b16_lr0,0.36051011085510254,0.35033270716667175,0.8904270529747009,0.8958060145378113,0.8024952411651611,0.8112759590148926,0.907444953918457,0.9077725410461426,0.9720787405967712,0.972792387008667,21
unet_s17_resnet50_d3_b16_lr0,0.3557736873626709,0.3475205898284912,0.8912590742111206,0.895409107208252,0.8038479089736938,0.8106250762939453,0.9074876308441162,0.9071210622787476,0.9723324179649353,0.9731848239898682,23
unet_s19_resnet50_d3_b8_lr0,0.3563814163208008,0.34547507762908936,0.8918389678001404,0.8972384929656982,0.8047918677330017,0.8136287331581116,0.9087009429931641,0.9090535044670105,0.9726759195327759,0.9735186100006104,19
unet_s20_resnet50_d3_b8_lr0,0.35436689853668213,0.34615159034729004,0.8916946053504944,0.8959760665893555,0.8045567870140076,0.8115549087524414,0.9080162048339844,0.9077095985412598,0.972622275352478,0.9732940196990967,16
unet_s22_resnet50_d3_b8_lr2,0.3756115436553955,0.3699703812599182,0.8851712942123413,0.8886980414390564,0.7939975261688232,0.7996909022331238,0.9022926092147827,0.9012300968170166,0.9694488048553467,0.9696499109268188,23
