model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s179_resnet18_d4_b8_lr0,0.3540603518486023,0.34311121702194214,0.8923212885856628,0.8971161246299744,0.8055776953697205,0.8134275674819946,0.908862829208374,0.9088225960731506,0.972784698009491,0.9736710786819458,37
unet_s181_resnet18_d4_b8_lr0,0.3568737506866455,0.34441882371902466,0.8918681740760803,0.897455096244812,0.8048393726348877,0.8139851093292236,0.9087422490119934,0.9092670679092407,0.9726422429084778,0.9734816551208496,30
unet_s183_resnet18_d4_b16_lr0,0.36170369386672974,0.3497343063354492,0.8906845450401306,0.8959358334541321,0.8029137253761292,0.8114888668060303,0.9078904986381531,0.9079673290252686,0.9721430540084839,0.9727206826210022,38
unet_s185_resnet18_d4_b8_lr0,0.36084869503974915,0.34786030650138855,0.8909097909927368,0.8964803218841553,0.8032798171043396,0.812382698059082,0.9080725908279419,0.9084457159042358,0.9722549915313721,0.9729959964752197,32
unet_s187_resnet18_d4_b8_lr0,0.35668498277664185,0.34354710578918457,0.8920501470565796,0.8977870345115662,0.8051358461380005,0.8145313262939453,0.9089536666870117,0.9095962047576904,0.9727679491043091,0.9736214876174927,34
unet_s189_resnet18_d4_b8_lr0,0.36059606075286865,0.3449763357639313,0.8912582397460938,0.897783100605011,0.803846538066864,0.8145248293876648,0.9087873697280884,0.9098093509674072,0.9727922081947327,0.9737326502799988,31
unet_s191_resnet18_d4_b8_lr0,0.35612326860427856,0.3419802188873291,0.8927056789398193,0.8982170224189758,0.8062044978141785,0.8152394890785217,0.9094613194465637,0.9099452495574951,0.9730656743049622,0.9739536046981812,41
unet_s193_resnet18_d4_b8_lr0,0.3649481534957886,0.3466012179851532,0.8901894688606262,0.8972082734107971,0.80210942029953,0.8135790824890137,0.9079785346984863,0.9093153476715088,0.9724786281585693,0.9735497236251831,36
unet_s195_resnet18_d4_b8_lr0,0.3544684648513794,0.34305745363235474,0.8920923471450806,0.8973364233970642,0.8052046298980713,0.8137899041175842,0.9086921215057373,0.9090538620948792,0.9728009700775146,0.9736590385437012,34
unet_s197_resnet18_d4_b8_lr0,0.3594648241996765,0.3428218960762024,0.8915715217590332,0.8984369039535522,0.8043563961982727,0.8156018257141113,0.909218430519104,0.9104527235031128,0.9730859994888306,0.9740889072418213,36
