model,val_loss,val_dice,val_jaccard,val_bacc,val_auc,epoch
manet_contrast_a0.9_b10_f3,0.34055303782224655,0.8945164978504181,0.8092245161533356,0.911164790391922,0.9747838526964188,29
manet_contrast_a0.9_b10_f4,0.35943009704351425,0.8913789391517639,0.8041313737630844,0.9070791751146317,0.9718818664550781,24
manet_contrast_a0.9_b20_f0,0.3373641297221184,0.898147702217102,0.8151555806398392,0.9126800745725632,0.9751977175474167,34
manet_contrast_a0.9_b20_f1,0.3350454419851303,0.9008661657571793,0.819645568728447,0.9135283082723618,0.9753944426774979,18
manet_contrast_a0.9_b20_f2,0.33450987935066223,0.8995003402233124,0.8173949122428894,0.9128133207559586,0.9753139615058899,28
manet_contrast_a0.9_b20_f3,0.34093109518289566,0.8946789354085922,0.80949267745018,0.9114299416542053,0.9747556746006012,37
manet_contrast_a0.9_b20_f4,0.35985107719898224,0.8914543837308884,0.8042484074831009,0.9068261831998825,0.9718923717737198,38
manet_contrast_a1.0_b-20_f0,0.3373056426644325,0.8978180587291718,0.8146100789308548,0.9122081845998764,0.9750460684299469,24
manet_contrast_a1.0_b-20_f1,0.3323618695139885,0.900538370013237,0.8191049844026566,0.9129743427038193,0.975427120923996,22
manet_contrast_a1.0_b-20_f2,0.3362363874912262,0.8985925018787384,0.8158951848745346,0.9118871539831161,0.9749448895454407,29
manet_contrast_a1.0_b-20_f3,0.3424611762166023,0.8944173604249954,0.8090654760599136,0.9116022884845734,0.97466641664505,21
manet_contrast_a1.0_b-20_f4,0.36013927310705185,0.8909862190485001,0.8034965991973877,0.9066080302000046,0.9716834723949432,32
manet_contrast_a1.0_b-10_f0,0.3374696597456932,0.8984058201313019,0.8155829012393951,0.9130616784095764,0.9753189235925674,25
manet_contrast_a1.0_b-10_f1,0.33009298145771027,0.900987908244133,0.8198502212762833,0.9132900089025497,0.9757041037082672,29
manet_contrast_a1.0_b-10_f2,0.33707573264837265,0.8989257961511612,0.8164482712745667,0.9124689251184464,0.975014328956604,15
manet_contrast_a1.0_b-10_f3,0.339399553835392,0.8950610309839249,0.8101196587085724,0.911864846944809,0.9749924838542938,38
manet_contrast_a1.0_b-10_f4,0.3574971854686737,0.8914186507463455,0.8041886240243912,0.9069381505250931,0.9719027578830719,31
manet_contrast_a1.0_b0_f0,0.3339899033308029,0.8984983563423157,0.8157302141189575,0.9126511365175247,0.9754448086023331,28
manet_contrast_a1.0_b0_f1,0.3303971588611603,0.9006794840097427,0.8193336874246597,0.9129829257726669,0.9756670892238617,24
manet_contrast_a1.0_b0_f2,0.33508533239364624,0.8994082361459732,0.8172432780265808,0.9129162430763245,0.9753725230693817,38
manet_contrast_a1.0_b0_f3,0.3404148519039154,0.8948384821414948,0.8097517341375351,0.9115576446056366,0.9748508185148239,22
manet_contrast_a1.0_b0_f4,0.3578062653541565,0.8913007825613022,0.8040052801370621,0.9067189395427704,0.9718896150588989,31
