model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
manet_s117_resnet50_d3_b64_lr0,0.35595977306365967,0.34434109926223755,0.8917111754417419,0.8969491124153137,0.804583728313446,0.8131529688835144,0.9083368182182312,0.9086774587631226,0.9725537896156311,0.973461389541626,76
manet_s119_resnet50_d4_b8_lr0,0.35347801446914673,0.337875097990036,0.8931751251220703,0.8996652364730835,0.8069705367088318,0.8176286816596985,0.9102490544319153,0.9114068746566772,0.973526120185852,0.97459876537323,50
manet_s120_resnet18_d3_b8_lr0,0.3519558906555176,0.33854714035987854,0.8934171199798584,0.8992570042610168,0.8073657751083374,0.8169546127319336,0.9103192687034607,0.910988450050354,0.9735764265060425,0.974488377571106,24
manet_s122_resnet50_d3_b8_lr0,0.35314610600471497,0.33588510751724243,0.8935039639472961,0.900291919708252,0.8075075745582581,0.8186644315719604,0.910679817199707,0.9120301604270935,0.9739812612533569,0.9750269651412964,43
manet_s124_resnet50_d3_b8_lr0,0.3484632968902588,0.3339342772960663,0.8945654630661011,0.9005100131034851,0.8092432618141174,0.8190251588821411,0.9111632108688354,0.9119996428489685,0.9740952253341675,0.975075900554657,62
manet_s126_resnet50_d3_b8_lr0,0.3492536246776581,0.33507752418518066,0.8942491412162781,0.9000546336174011,0.8087256550788879,0.8182721138000488,0.9109029769897461,0.9116153120994568,0.9739267230033875,0.9749085903167725,53
manet_s128_resnet50_d3_b8_lr0,0.3523084819316864,0.3361847996711731,0.8937503099441528,0.9002493619918823,0.807910144329071,0.8185940980911255,0.9107884168624878,0.9119549989700317,0.9738888740539551,0.9749090671539307,29
manet_s130_resnet50_d3_b8_lr2,0.3967285752296448,0.39358261227607727,0.8781412243843079,0.880844235420227,0.7827555537223816,0.787061333656311,0.8960580229759216,0.8942297101020813,0.965823769569397,0.9656322002410889,18
manet_s132_resnet50_d3_b8_lr0,0.35314762592315674,0.3369449973106384,0.894097626209259,0.9002407193183899,0.8084778785705566,0.8185797929763794,0.9108213186264038,0.9118024110794067,0.9736095666885376,0.9746665954589844,52
manet_s134_resnet50_d3_b8_lr0,0.34930434823036194,0.3343695402145386,0.8943676948547363,0.9005503058433533,0.8089196681976318,0.819091796875,0.9111404418945312,0.9121270179748535,0.9741014838218689,0.9750616550445557,60
manet_s136_resnet50_d3_b8_lr0,0.35486894845962524,0.3375062346458435,0.8934527635574341,0.8999467492103577,0.807424008846283,0.8180937767028809,0.9106594920158386,0.9117542505264282,0.9738755226135254,0.9749079942703247,61
manet_s138_resnet50_d3_b8_lr0,0.3485465347766876,0.3336755037307739,0.8944485187530518,0.9003310799598694,0.8090519309043884,0.8187292814254761,0.911007285118103,0.9118301868438721,0.9739852547645569,0.9750972390174866,63
manet_s140_resnet50_d3_b8_lr0,0.3470200300216675,0.3334169387817383,0.8947494029998779,0.9006460905075073,0.8095444440841675,0.8192504048347473,0.9110865592956543,0.9120546579360962,0.9740561246871948,0.9751068949699402,49
manet_s143_resnet50_d3_b8_lr0,0.34845468401908875,0.3348848223686218,0.894325852394104,0.9003705978393555,0.8088511824607849,0.8187945485115051,0.9109458923339844,0.9118937253952026,0.9739587306976318,0.9749822616577148,53
manet_s145_resnet50_d3_b8_lr0,0.3534284830093384,0.3358941674232483,0.8936529159545898,0.9002322554588318,0.807750940322876,0.818565845489502,0.9108721017837524,0.9119873046875,0.9739906787872314,0.9750557541847229,57
manet_s147_resnet50_d3_b8_lr0,0.3483204245567322,0.334348201751709,0.894503653049469,0.9004011750221252,0.8091421127319336,0.8188451528549194,0.9110655784606934,0.9118818044662476,0.9740333557128906,0.9749808311462402,45
manet_s149_resnet50_d3_b8_lr0,0.3561892509460449,0.3369593620300293,0.8928641080856323,0.9002976417541504,0.8064629435539246,0.8186739087104797,0.9103883504867554,0.9121224284172058,0.973969042301178,0.9750801920890808,61
manet_s151_resnet50_d3_b8_lr0,0.34667953848838806,0.33365598320961,0.8948701024055481,0.9001967310905457,0.8097420334815979,0.8185070753097534,0.9112104177474976,0.9116449356079102,0.9741196632385254,0.9750746488571167,46
manet_s153_resnet50_d3_b8_lr0,0.348117470741272,0.3343140482902527,0.8943777680397034,0.9003780484199524,0.8089361190795898,0.8188068866729736,0.9108991622924805,0.9118610620498657,0.9740008115768433,0.9749918580055237,69
manet_s155_resnet50_d3_b8_lr0,0.3477051258087158,0.3337131142616272,0.8944804072380066,0.9004523754119873,0.8091040849685669,0.8189297914505005,0.9109792113304138,0.9118825197219849,0.9739537239074707,0.9750739336013794,53
manet_s157_resnet50_d3_b8_lr0,0.3487827181816101,0.33534950017929077,0.8943137526512146,0.9001443982124329,0.8088313937187195,0.8184205293655396,0.9108631610870361,0.9116708040237427,0.9739692807197571,0.974853515625,45
manet_s159_resnet50_d3_b8_lr0,0.35575902462005615,0.3375933766365051,0.8935472965240479,0.9002871513366699,0.8075783848762512,0.8186565637588501,0.9107358455657959,0.9120482206344604,0.9739329218864441,0.9749690294265747,69
manet_s161_resnet50_d3_b32_lr0,0.35503166913986206,0.3446010649204254,0.8917378783226013,0.89687180519104,0.8046271800994873,0.8130258917808533,0.9082330465316772,0.9085843563079834,0.9726053476333618,0.9734381437301636,44
manet_s164_resnet50_d3_b8_lr0,0.34971851110458374,0.3355337977409363,0.8942424654960632,0.9000788331031799,0.8087148070335388,0.8183121085166931,0.9106911420822144,0.911566972732544,0.9738214015960693,0.9748284220695496,49
manet_s243_resnet50_d3_b8_lr1,0.37893980741500854,0.3675605058670044,0.8853464722633362,0.8906430602073669,0.7942795753479004,0.8028462529182434,0.9035214185714722,0.9033190011978149,0.970030665397644,0.9702476263046265,9
manet_s244_resnet50_d3_b8_lr0,0.35150283575057983,0.336800754070282,0.8936646580696106,0.8999438285827637,0.8077701330184937,0.8180890083312988,0.9105302095413208,0.9115944504737854,0.9737557768821716,0.9747105240821838,29
manet_s246_resnet50_d3_b8_lr0,0.35325396060943604,0.336799681186676,0.893433690071106,0.9002167582511902,0.8073927760124207,0.8185402154922485,0.9106749296188354,0.9119990468025208,0.9739874601364136,0.9749578833580017,55
manet_s248_resnet50_d3_b8_lr0,0.34827542304992676,0.33376163244247437,0.8945128917694092,0.9004896879196167,0.8091572523117065,0.8189916014671326,0.9111436605453491,0.9119983315467834,0.9740952253341675,0.9750979542732239,42
manet_s250_resnet50_d3_b64_lr0,0.3573712110519409,0.3467336893081665,0.8915552496910095,0.8965519666671753,0.8043298721313477,0.8125004172325134,0.9083021879196167,0.9083693027496338,0.9723615646362305,0.9732060432434082,81
