model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
manet_s6_resnet18_d4_b64_lr1,0.3859729766845703,0.38219383358955383,0.8816839456558228,0.8847081065177917,0.7884031534194946,0.7932524681091309,0.8990463614463806,0.8976215124130249,0.9674503803253174,0.9675693511962891,72
manet_s8_resnet34_d4_b64_lr0,0.36639800667762756,0.3546568751335144,0.8890347480773926,0.8940269351005554,0.8002363443374634,0.8083623051643372,0.906261682510376,0.9062072038650513,0.9712907075881958,0.9719356894493103,93
manet_s9_resnet34_d4_b32_lr2,0.4490121901035309,0.4471491277217865,0.8627232313156128,0.8656419515609741,0.7585868835449219,0.7631117701530457,0.8828299045562744,0.8806984424591064,0.9567300081253052,0.9560104012489319,63
manet_s11_resnet50_d3_b16_lr0,0.36184442043304443,0.3461412191390991,0.8906105160713196,0.8969956040382385,0.8027933835983276,0.8132294416427612,0.9081664681434631,0.9090741872787476,0.9725667834281921,0.9735313653945923,24
manet_s14_resnet50_d3_b8_lr0,0.3438395857810974,0.33261165022850037,0.8952122330665588,0.900493860244751,0.8103024363517761,0.8189985156059265,0.911247968673706,0.911795973777771,0.9742851257324219,0.9752704501152039,53
manet_s16_resnet50_d3_b8_lr0,0.3503989577293396,0.335873544216156,0.8944143056869507,0.899934709072113,0.8089958429336548,0.8180739283561707,0.9108778238296509,0.9114141464233398,0.9739163517951965,0.9749041199684143,64
manet_s19_resnet50_d3_b8_lr0,0.35034823417663574,0.33453986048698425,0.8942225575447083,0.9003549814224243,0.8086822628974915,0.8187687397003174,0.911030650138855,0.911952555179596,0.9740578532218933,0.9750807285308838,68
manet_s23_resnet50_d3_b8_lr0,0.34844207763671875,0.3352598249912262,0.8942697048187256,0.9000414609909058,0.8087593913078308,0.8182503581047058,0.9108822345733643,0.9115943908691406,0.9739646911621094,0.9749419093132019,37
manet_s25_resnet50_d3_b8_lr0,0.35065680742263794,0.3352583050727844,0.8942932486534119,0.9001829028129578,0.8087978363037109,0.8184842467308044,0.9109445810317993,0.9117381572723389,0.9739757776260376,0.9749890565872192,55
manet_s28_resnet50_d3_b8_lr0,0.3511967062950134,0.33602896332740784,0.8937807083129883,0.8999623656272888,0.807959794998169,0.8181195855140686,0.9105957746505737,0.9116015434265137,0.973797619342804,0.9748213291168213,72
manet_s31_resnet34_d3_b16_lr1,0.36966973543167114,0.3636552691459656,0.8866826891899109,0.8899649381637573,0.7964330911636353,0.8017448782920837,0.9034548997879028,0.90228271484375,0.9701935648918152,0.9705969095230103,21
manet_s33_resnet50_d3_b8_lr0,0.353564977645874,0.33599698543548584,0.893618643283844,0.9002585411071777,0.8076949119567871,0.8186092972755432,0.9107770323753357,0.9120020866394043,0.9739855527877808,0.9750404357910156,62
manet_s36_resnet18_d4_b32_lr0,0.36707666516304016,0.3538721799850464,0.8895630240440369,0.8947792649269104,0.801092803478241,0.8095933198928833,0.9069442749023438,0.9069317579269409,0.9715585708618164,0.9721606373786926,50
manet_s38_resnet50_d4_b8_lr1,0.38443735241889954,0.3682159185409546,0.8854866623878479,0.8916509747505188,0.7945051789283752,0.8044857382774353,0.9035772681236267,0.9042122960090637,0.9695641398429871,0.9703418016433716,25
manet_s40_resnet34_d3_b16_lr2,0.3904482126235962,0.3856067657470703,0.8804104328155518,0.8833376169204712,0.7863689661026001,0.7910516858100891,0.8981900215148926,0.8964711427688599,0.9668707251548767,0.9668777585029602,46
manet_s42_resnet50_d3_b8_lr0,0.3488891124725342,0.3342708945274353,0.8944466710090637,0.9003123044967651,0.8090488910675049,0.8186981678009033,0.911044716835022,0.911838173866272,0.9741009473800659,0.9750596284866333,70
manet_s44_resnet50_d3_b8_lr0,0.35043421387672424,0.33551040291786194,0.8941800594329834,0.9004117846488953,0.8086127042770386,0.8188626766204834,0.9111275672912598,0.9120763540267944,0.9740373492240906,0.9749928712844849,41
manet_s47_resnet50_d4_b64_lr0,0.36008161306381226,0.3518165349960327,0.8901877999305725,0.8947270512580872,0.8021066784858704,0.8095077872276306,0.9068313837051392,0.9066803455352783,0.97181236743927,0.9723159670829773,95
manet_s50_resnet18_d3_b8_lr0,0.3510494828224182,0.3373071551322937,0.8938095569610596,0.8997718691825867,0.8080068826675415,0.8178048729896545,0.9105446338653564,0.9113970994949341,0.9737222194671631,0.9745935797691345,28
manet_s51_resnet50_d3_b32_lr0,0.35338670015335083,0.34016481041908264,0.8928439021110535,0.8985002040863037,0.8064299821853638,0.815706193447113,0.9095161557197571,0.9101596474647522,0.9730933308601379,0.974097490310669,52
