epoch,train_loss,val_loss,val_dice,val_jaccard,val_bacc,val_auc
1,0.5707484381539482,0.4968639016151428,0.848459005355835,0.7368031144142151,0.865904688835144,0.9483401775360107
2,0.40753809298787796,0.39329710602760315,0.8832535743713379,0.7909168601036072,0.8964975476264954,0.9659922122955322
3,0.38158308948789327,0.3710777759552002,0.8887293338775635,0.7997415661811829,0.9012988805770874,0.9693304300308228
4,0.3683993782315935,0.3585326373577118,0.8930547833442688,0.8067740797996521,0.9052519798278809,0.971308708190918
5,0.3605778098106384,0.3543558716773987,0.894686758518219,0.8094418048858643,0.9068894386291504,0.9721223711967468
6,0.3574521337236677,0.3523138761520386,0.8949229717254639,0.8098286390304565,0.9069348573684692,0.9722399115562439
7,0.3548952494348798,0.3509977459907532,0.8954451680183411,0.8106842637062073,0.907450795173645,0.9725066423416138
8,0.3489850716931479,0.34858912229537964,0.894570529460907,0.8092515468597412,0.9061777591705322,0.9735834002494812
9,0.3440147749015263,0.3443927466869354,0.8979381322860718,0.8147801756858826,0.9100008010864258,0.9739373922348022
10,0.3418328046798706,0.3785117268562317,0.8818773627281189,0.7887125611305237,0.8947727680206299,0.9734717607498169
11,0.3420358317238944,0.34146934747695923,0.898406445980072,0.8155516386032104,0.9103261828422546,0.9741944074630737
12,0.3405038620744433,0.33833053708076477,0.8988969326019287,0.816360354423523,0.9104627370834351,0.9743809700012207
13,0.34068887063435144,0.3424348831176758,0.8983858227729797,0.8155176639556885,0.9102491140365601,0.9740923643112183
14,0.3396112723009927,0.3417336940765381,0.8988775610923767,0.8163284063339233,0.9109866619110107,0.9746253490447998
15,0.3363352358341217,0.34544646739959717,0.8979625105857849,0.8148202896118164,0.9102898836135864,0.9746102094650269
16,0.33512978894369944,0.33764106035232544,0.899865984916687,0.8179603219032288,0.9116745591163635,0.9748060703277588
17,0.33440047672816686,0.3354293704032898,0.9001132249832153,0.8183690309524536,0.9116804599761963,0.9748446941375732
18,0.3344495287963322,0.3351615071296692,0.899999737739563,0.8181813955307007,0.9114832878112793,0.9748458862304688
19,0.3345383882522583,0.34256434440612793,0.8988295197486877,0.8162491917610168,0.9109326601028442,0.9744824171066284
20,0.3335697378431048,0.33959460258483887,0.8996660113334656,0.8176299333572388,0.911635160446167,0.9748474359512329
21,0.33128877793039596,0.3331199288368225,0.9003086686134338,0.818692147731781,0.9116699695587158,0.9751847982406616
22,0.32976827366011485,0.34004971385002136,0.8995766043663025,0.8174822330474854,0.9115951061248779,0.9749391078948975
23,0.3308842965534755,0.33652979135513306,0.8991935849189758,0.8168498873710632,0.9107087850570679,0.9746425151824951
24,0.33028600897107807,0.35464656352996826,0.8914193511009216,0.804108738899231,0.9031997323036194,0.973770022392273
25,0.3335107207298279,0.34586453437805176,0.8974003195762634,0.8138949275016785,0.9093018770217896,0.9733192920684814
26,0.3306772121361324,0.3360108435153961,0.8988043069839478,0.8162075877189636,0.9101125001907349,0.9749048352241516
27,0.32631763645580836,0.33457231521606445,0.899412214756012,0.8172107934951782,0.910667896270752,0.9751432538032532
28,0.3272649884223938,0.3579595386981964,0.8953226804733276,0.810483455657959,0.9069961309432983,0.9714993238449097
29,0.32449012654168263,0.3392573297023773,0.8997575640678406,0.8177812099456787,0.911717414855957,0.9750022888183594
30,0.3261362288679395,0.33444535732269287,0.8994466066360474,0.8172675967216492,0.9107705354690552,0.975097119808197
31,0.32455869231905254,0.3449538052082062,0.8948495388031006,0.809708297252655,0.9062527418136597,0.9748004078865051
32,0.32620708772114343,0.33727478981018066,0.9001044034957886,0.8183543682098389,0.911969780921936,0.9750396609306335
33,0.3233156587396349,0.3516692519187927,0.8967601656913757,0.8128424286842346,0.9094157218933105,0.974879801273346
34,0.32530352984155925,0.36090970039367676,0.8885798454284668,0.7994994521141052,0.9005820155143738,0.9744359254837036
35,0.3252374878951481,0.38349449634552,0.8893108367919922,0.800683856010437,0.9019076824188232,0.9671900868415833
36,0.32215765288897924,0.33573734760284424,0.900162935256958,0.8184511661529541,0.9118234515190125,0.9749408960342407
37,0.3215747484139034,0.335298627614975,0.8998553156852722,0.8179426789283752,0.911503255367279,0.9749255180358887
38,0.3247457614966801,0.33771783113479614,0.8992372155189514,0.8169218897819519,0.9108666181564331,0.974510908126831
39,0.32233941555023193,0.33816012740135193,0.8981336355209351,0.8151021599769592,0.909504234790802,0.9746655821800232
40,0.3207284586770194,0.336283802986145,0.9002325534820557,0.8185663223266602,0.9120078086853027,0.9751285314559937
41,0.3193930515221187,0.33584123849868774,0.8991798162460327,0.8168271780014038,0.9106340408325195,0.9747986793518066
42,0.31854577660560607,0.3381662666797638,0.8975709080696106,0.8141756653785706,0.9088859558105469,0.9748945236206055
43,0.318527432850429,0.338409423828125,0.8978569507598877,0.8146464824676514,0.90921950340271,0.9746801257133484
44,0.3168368109634944,0.34184300899505615,0.8963088393211365,0.8121011853218079,0.9077209234237671,0.9745067954063416
45,0.3159122381891523,0.3357521593570709,0.8991861939430237,0.8168376684188843,0.9106948375701904,0.9747898578643799
46,0.3177790667329516,0.3408838212490082,0.8967127799987793,0.8127645254135132,0.9081209301948547,0.9745806455612183
47,0.31764781900814604,0.3431207835674286,0.8962708115577698,0.8120386600494385,0.9078793525695801,0.9739526510238647
48,0.3172761985233852,0.34190458059310913,0.8989120125770569,0.8163852691650391,0.9108765125274658,0.9745064973831177
49,0.31726876752717154,0.36078694462776184,0.8893794417381287,0.8007950186729431,0.9014756679534912,0.9725302457809448
50,0.3177434367792947,0.3484351634979248,0.8963112235069275,0.8121050596237183,0.9084088802337646,0.9732317924499512
51,0.31489735245704653,0.34147220849990845,0.8970605731010437,0.813336193561554,0.9086169600486755,0.9740700721740723
52,0.31728986075946264,0.34797483682632446,0.8941510319709778,0.8085652589797974,0.9057267904281616,0.9740130305290222
53,0.3190366208553314,0.33957743644714355,0.8976755142211914,0.8143478035926819,0.909136176109314,0.9744462370872498
54,0.31362066524369375,0.34215015172958374,0.8963863849639893,0.8122285008430481,0.9078683853149414,0.9743058681488037
55,0.31463556374822343,0.3420358896255493,0.8986247777938843,0.815911591053009,0.9106369018554688,0.9743916988372803
56,0.3143166014126369,0.34314846992492676,0.8971951603889465,0.813557505607605,0.9088069200515747,0.9739649891853333
57,0.3151886326926095,0.3487071990966797,0.895872950553894,0.8113857507705688,0.9079509377479553,0.9729138612747192
58,0.3156406113079616,0.3415335416793823,0.8983215093612671,0.8154116272926331,0.9100900888442993,0.9740118384361267
59,0.3114251630646842,0.34292447566986084,0.896297812461853,0.8120830059051514,0.9078162908554077,0.974125862121582
60,0.3071112939289638,0.35228419303894043,0.8925718665122986,0.8059862852096558,0.9042716026306152,0.9739547967910767
61,0.31179729104042053,0.34501540660858154,0.8973537683486938,0.8138183951377869,0.9093610644340515,0.9737654328346252
