epoch,train_loss,val_loss,val_dice,val_jaccard,val_bacc,val_auc
1,0.5877314678260258,0.48216336965560913,0.8592743277549744,0.7532699704170227,0.8746612071990967,0.9509977102279663
2,0.4067131885460445,0.4163393974304199,0.8705806732177734,0.7708214521408081,0.8852365016937256,0.9656733870506287
3,0.3795144362109048,0.3713943362236023,0.8893468379974365,0.8007422089576721,0.9019132852554321,0.9693503379821777
4,0.3697360813617706,0.3708183169364929,0.8883223533630371,0.7990826964378357,0.9007647037506104,0.9700589776039124
5,0.3643603180135999,0.3563827872276306,0.8937511444091797,0.8079114556312561,0.9057989120483398,0.9719291925430298
6,0.35738418528011867,0.3544905185699463,0.8929226994514465,0.8065585494041443,0.9047577381134033,0.9725488424301147
7,0.35221589888845173,0.35366660356521606,0.8958196640014648,0.8112983107566833,0.9080789089202881,0.9727640151977539
8,0.35155928475516185,0.34779107570648193,0.8957492113113403,0.8111827373504639,0.9074171781539917,0.973320484161377
9,0.3469194301537105,0.34751176834106445,0.8953578472137451,0.8105411529541016,0.9069945812225342,0.9734798669815063
10,0.34246145742280143,0.3426660895347595,0.8974564671516418,0.8139873743057251,0.9090108871459961,0.9739589691162109
11,0.3414410982813154,0.34477072954177856,0.8979592323303223,0.8148149251937866,0.9098656177520752,0.9738184213638306
12,0.3399770064013345,0.3445781171321869,0.8977208137512207,0.8144223690032959,0.9096378087997437,0.9736456871032715
13,0.33512965611049106,0.3397626280784607,0.8977404236793518,0.8144546747207642,0.909191370010376,0.9742909669876099
14,0.3350556467260633,0.3811759352684021,0.8799798488616943,0.785682201385498,0.8931483626365662,0.9736263155937195
15,0.3371686032840184,0.3415030241012573,0.898900032043457,0.8163654804229736,0.9107398986816406,0.9743161797523499
16,0.33678323371069774,0.34301134943962097,0.8959898948669434,0.8115776181221008,0.907383918762207,0.974527895450592
17,0.33227958508900235,0.338725209236145,0.8986982107162476,0.8160326480865479,0.9101653695106506,0.9744449853897095
18,0.33325431857790266,0.3409602642059326,0.8967081308364868,0.8127569556236267,0.9081137180328369,0.9744658470153809
19,0.333130601474217,0.3536525368690491,0.8925214409828186,0.8059040904045105,0.9042187929153442,0.9734296798706055
20,0.3362098293645041,0.34128424525260925,0.8987825512886047,0.8161717653274536,0.9107400178909302,0.9743953347206116
21,0.33010367240224564,0.3428460359573364,0.8961589336395264,0.8118550181388855,0.907543420791626,0.9745277166366577
22,0.33086504169872827,0.36674925684928894,0.8859779238700867,0.7952965497970581,0.8982871770858765,0.9742408990859985
23,0.3284975060394832,0.3392142057418823,0.8975557684898376,0.8141506910324097,0.908870279788971,0.9747442603111267
24,0.3283630098615374,0.34660935401916504,0.8976570963859558,0.814317524433136,0.9098173379898071,0.9739392995834351
25,0.32615600313459125,0.3481047749519348,0.8944664001464844,0.8090811967849731,0.9061322212219238,0.9734818935394287
26,0.33437827399798803,0.3453066945075989,0.8963679671287537,0.8121981620788574,0.9081445932388306,0.973319947719574
27,0.33018975002425055,0.33857017755508423,0.8994644284248352,0.8172969818115234,0.9111766815185547,0.9744846820831299
28,0.32770634719303676,0.33885663747787476,0.897395133972168,0.8138864636421204,0.9087047576904297,0.9748634099960327
29,0.32627638919012886,0.34448570013046265,0.8980903625488281,0.8150308728218079,0.9102903604507446,0.9744201898574829
30,0.3255806497165135,0.3365473747253418,0.899674117565155,0.8176433444023132,0.9112627506256104,0.9746681451797485
31,0.3228989635195051,0.3364235758781433,0.8992742300033569,0.8169829249382019,0.9107722043991089,0.9746602773666382
32,0.32273623517581396,0.3689267337322235,0.8857398629188538,0.7949129939079285,0.8980890512466431,0.9741228818893433
33,0.32495869653565546,0.33872151374816895,0.8980339169502258,0.814937949180603,0.9094647169113159,0.9744442701339722
34,0.3202268626008715,0.341269314289093,0.8968405723571777,0.8129745721817017,0.9082262516021729,0.9744874238967896
35,0.32481592978749957,0.345048725605011,0.8951879739761353,0.8102627396583557,0.9067133665084839,0.9741138815879822
36,0.3204910865851811,0.33850497007369995,0.8986891508102417,0.8160176873207092,0.9102818965911865,0.9744015336036682
37,0.318482973745891,0.36003556847572327,0.8909714221954346,0.803380012512207,0.9029197096824646,0.9725771546363831
38,0.31798241564205715,0.3411560356616974,0.8966161012649536,0.8126057386398315,0.9080408811569214,0.9745001792907715
39,0.3167099603584835,0.3405270576477051,0.8986462354660034,0.8159469366073608,0.9104642868041992,0.974311888217926
40,0.3173948092120034,0.352414608001709,0.8928096890449524,0.8063741326332092,0.9045088291168213,0.9735299348831177
41,0.31642300060817175,0.33990252017974854,0.8982332348823547,0.8152662515640259,0.9097144603729248,0.9743651151657104
42,0.31609601633889334,0.352154016494751,0.8941009044647217,0.8084833025932312,0.9057199954986572,0.9736301898956299
43,0.3136564007827214,0.3394680917263031,0.8976691365242004,0.8143372535705566,0.909050703048706,0.9745453596115112
44,0.3131633869239262,0.34567105770111084,0.8982042670249939,0.8152185678482056,0.9103832840919495,0.9741376638412476
45,0.3161559683935983,0.34808552265167236,0.8953491449356079,0.8105268478393555,0.9068423509597778,0.9740414023399353
46,0.3131403122629438,0.3463459014892578,0.8956596255302429,0.8110358119010925,0.9072649478912354,0.973599910736084
47,0.31163652113505774,0.3619145452976227,0.8886263966560364,0.7995749115943909,0.9006457924842834,0.9739779233932495
48,0.31204060656683785,0.35057348012924194,0.8974934816360474,0.8140482902526855,0.9097838401794434,0.973956823348999
49,0.31274250745773313,0.3687455356121063,0.8895482420921326,0.8010687232017517,0.9015836715698242,0.9725638628005981
50,0.3108287751674652,0.3500039577484131,0.8946107625961304,0.8093173503875732,0.9063737988471985,0.9728928804397583
51,0.30852207030568807,0.34175580739974976,0.8980664610862732,0.8149915337562561,0.9098513126373291,0.9738860130310059
52,0.3061579602105277,0.34927836060523987,0.8943355679512024,0.8088670969009399,0.9059269428253174,0.9738036394119263
53,0.3068342770848955,0.34578534960746765,0.8961442112922668,0.8118309378623962,0.9078299403190613,0.973321259021759
54,0.3057088783809117,0.3515970706939697,0.8949549794197083,0.8098809719085693,0.9068700075149536,0.9724298715591431
55,0.3106805784361703,0.34518396854400635,0.898047924041748,0.8149610161781311,0.909907341003418,0.9737654328346252
56,0.31105927143778117,0.350307434797287,0.897051990032196,0.813322126865387,0.9091633558273315,0.9734098315238953
57,0.3048893851893289,0.36009371280670166,0.890568196773529,0.8027245998382568,0.902482271194458,0.9730923175811768
58,0.30132644006184167,0.3611527681350708,0.8926946520805359,0.8061865568161011,0.9044886827468872,0.9727191925048828
59,0.2974620180470603,0.3470849394798279,0.8963112235069275,0.8121050596237183,0.9079669713973999,0.9733762741088867
60,0.2983336704117911,0.35166239738464355,0.8961766362190247,0.8118840456008911,0.9078918695449829,0.9733169078826904
61,0.29978830899511066,0.38491290807724,0.8827011585235596,0.7900314331054688,0.8955512642860413,0.971411406993866
62,0.29875580157552445,0.35213106870651245,0.893947422504425,0.8082322478294373,0.9058148860931396,0.9724419116973877
63,0.29993159089769633,0.3527175784111023,0.894653856754303,0.8093879222869873,0.9064852595329285,0.9727008938789368
64,0.2966523051261902,0.38694119453430176,0.8841615319252014,0.7923741340637207,0.8967872858047485,0.972165584564209
65,0.2951757967472076,0.3563113510608673,0.8952090740203857,0.8102972507476807,0.907640814781189,0.9726096391677856
66,0.29130769371986387,0.35595929622650146,0.893264889717102,0.8071171641349792,0.905078649520874,0.972516655921936
67,0.29326073612485615,0.3638319969177246,0.8906286358833313,0.8028227686882019,0.9026539325714111,0.9718141555786133
68,0.2953254665647234,0.37980297207832336,0.8840439915657043,0.7921853065490723,0.8967298865318298,0.9716376066207886
69,0.29621352553367614,0.3578784465789795,0.8927210569381714,0.8062295913696289,0.9048699140548706,0.971354067325592
70,0.298977484021868,0.353314071893692,0.8953537940979004,0.8105344772338867,0.9074703454971313,0.972214937210083
71,0.28927489178521293,0.3642518222332001,0.8920034766197205,0.8050598502159119,0.9039168357849121,0.9722037315368652
72,0.28698732001440863,0.367623507976532,0.8921096324920654,0.80523282289505,0.9040094614028931,0.9720655083656311
73,0.28676340665136063,0.3574676811695099,0.8945415019989014,0.8092040419578552,0.9065889716148376,0.9718945622444153
74,0.2852515135492597,0.35979175567626953,0.8933961987495422,0.8073316216468811,0.9053301811218262,0.9719703197479248
75,0.2816636681556702,0.3631918430328369,0.8911359906196594,0.8036477565765381,0.9031771421432495,0.9717366695404053
76,0.2799391005720411,0.37390151619911194,0.8889855742454529,0.8001567125320435,0.9012197256088257,0.9709076881408691
77,0.27870364785194396,0.36571305990219116,0.8909931778907776,0.8034154176712036,0.903083324432373,0.9713534116744995
78,0.2760688849857875,0.3718695342540741,0.8904085159301758,0.8024652004241943,0.9025918841362,0.9707939624786377
79,0.2758239303316389,0.3662918210029602,0.8923608064651489,0.8056421279907227,0.9046465158462524,0.9707562923431396
80,0.27492147769246783,0.36968740820884705,0.8893359303474426,0.8007245659828186,0.9016753435134888,0.9701868295669556
