epoch,train_loss,val_loss,val_dice,val_jaccard,val_bacc,val_auc
1,0.6456795964922224,0.5040090084075928,0.8550889492034912,0.7468605637550354,0.8703654408454895,0.9496420621871948
2,0.43299243024417333,0.44787460565567017,0.8581470847129822,0.7515391111373901,0.8748643398284912,0.9618747234344482
3,0.39655440534864156,0.44712498784065247,0.8567290306091309,0.7493665814399719,0.873845100402832,0.9637027382850647
4,0.3818979561328888,0.3796650171279907,0.8873074054718018,0.7974416017532349,0.9002131223678589,0.9683998823165894
5,0.3735223795686449,0.3862641751766205,0.8819716572761536,0.788863480091095,0.8950418829917908,0.9690093994140625
6,0.36628797820636205,0.5436067581176758,0.8206592202186584,0.6958626508712769,0.8458778858184814,0.9512508511543274
7,0.36210971559797017,0.3617480993270874,0.8929104208946228,0.8065385222434998,0.9052813053131104,0.9711767435073853
8,0.3573777266911098,0.9640733599662781,0.7071356773376465,0.5469527244567871,0.7694519758224487,0.8825462460517883
9,0.3548592669623239,0.3981776535511017,0.8763481974601746,0.7799108624458313,0.8901184797286987,0.970257043838501
10,0.34954250965799605,0.350026935338974,0.8961883783340454,0.8119034171104431,0.908265233039856,0.9728019833564758
11,0.349161696434021,0.4002951681613922,0.8746637105941772,0.7772465348243713,0.8886895179748535,0.9701775312423706
12,0.34721159168652127,0.3499879240989685,0.8958346247673035,0.8113228678703308,0.9077767133712769,0.9726261496543884
13,0.3419197857379913,0.3499400019645691,0.8942278027534485,0.8086908459663391,0.9058895111083984,0.9732677340507507
14,0.34234066435268945,0.34836751222610474,0.8951593041419983,0.8102156519889832,0.906791090965271,0.9733238816261292
15,0.34218701805387225,0.3547956645488739,0.8931102752685547,0.8068646788597107,0.9049001932144165,0.9727628231048584
16,0.3430228590965271,0.3473109006881714,0.8967816829681396,0.8128778338432312,0.9084931015968323,0.9733016490936279
17,0.3387804227215903,0.3501499891281128,0.8945475816726685,0.8092139959335327,0.9063614010810852,0.9727652072906494
18,0.339294388464519,0.3448777198791504,0.8962691426277161,0.8120359778404236,0.9078642129898071,0.9736408591270447
19,0.3390585993017469,0.3428090810775757,0.8982430100440979,0.8152823448181152,0.9100273847579956,0.9737319946289062
20,0.3378961614200047,0.3614010214805603,0.8905644416809082,0.8027185201644897,0.9025474786758423,0.972432017326355
21,0.3329634155545916,0.34400197863578796,0.8982887864112854,0.8153578042984009,0.9102069735527039,0.9739528298377991
22,0.3317411976201194,0.36649197340011597,0.8871803879737854,0.7972365021705627,0.899404764175415,0.9731482863426208
23,0.327831449678966,0.34289470314979553,0.8977092504501343,0.8144032955169678,0.909413754940033,0.9737759828567505
24,0.32809599127088274,0.36426419019699097,0.892980694770813,0.8066532611846924,0.9058200120925903,0.9722247123718262
25,0.32542758669172017,0.35458800196647644,0.8960882425308228,0.8117390275001526,0.9085268378257751,0.9733812808990479
26,0.32930148925100056,0.37792158126831055,0.882195770740509,0.7892220616340637,0.8950878381729126,0.9724119901657104
27,0.3234054224831717,0.357843816280365,0.8914644718170166,0.8041821718215942,0.9033514261245728,0.9726608991622925
28,0.3181886953966958,0.3614458441734314,0.8895843625068665,0.8011273741722107,0.9016618728637695,0.9723279476165771
29,0.3154477638857705,0.35746899247169495,0.8935761451721191,0.8076255917549133,0.9059394001960754,0.9717068672180176
30,0.3125354026045118,0.3626977801322937,0.8901897072792053,0.8021098375320435,0.902312159538269,0.9717279672622681
31,0.30455007212502616,0.3549552261829376,0.8948842287063599,0.8097651600837708,0.9069451093673706,0.9724128246307373
32,0.3014067564691816,0.4020429849624634,0.8774879574775696,0.7817180156707764,0.8910695314407349,0.9711196422576904
33,0.2990081787109375,0.3693374991416931,0.8886246681213379,0.7995720505714417,0.9009824395179749,0.9706573486328125
34,0.2911112972668239,0.41927197575569153,0.8707677721977234,0.7711148858070374,0.8854081630706787,0.9664245247840881
35,0.29315373812402995,0.377695232629776,0.8876196146011353,0.7979460954666138,0.9004828333854675,0.9682955741882324
36,0.2866315645830972,0.417141318321228,0.87235027551651,0.7736003398895264,0.8867108821868896,0.9619525671005249
37,0.27895952463150026,0.3952926993370056,0.8868353962898254,0.7966794371604919,0.9001318216323853,0.9691280126571655
38,0.2781042533261435,0.4067363142967224,0.8792225122451782,0.784475564956665,0.8926095962524414,0.9688526391983032
39,0.268899627668517,0.38990604877471924,0.8865114450454712,0.7961568236351013,0.8991996049880981,0.9686245322227478
40,0.26644629538059234,0.3918704390525818,0.8838544487953186,0.7918809652328491,0.8968738317489624,0.9670909643173218
41,0.26014483315604076,0.41913852095603943,0.8758360147476196,0.7790998816490173,0.8897371292114258,0.9651085138320923
42,0.25655817176614487,0.3936105966567993,0.8878114819526672,0.7982562780380249,0.9006118774414062,0.9684706926345825
